src,type,rbr_id,popularity,file,subtitle
rbr,corner_4_left_descriptive,3,0.96,four_left.ogg,4 Links
rbr,corner_4_left_descriptive_rushed,3,0.96,four_left.ogg,4 Links
rbr_base_note,corner_4_left_plus,2058,0.06,four_left_plus4.ogg,4 Left+
rbr,corner_4_left_reversed,-1,-1,../../../../../../../Hans Juchard Reverse/left_four.ogg,
rbr,corner_4_left_reversed_rushed,-1,-1,../../../../../../../Hans Juchard Reverse/left_four.ogg,
rbr,corner_4_left_rushed,3,0.96,four_left.ogg,4 Links
rbr,corner_4_right,8,0.97,four_right.ogg,4 Rechts
rbr,corner_4_right_descriptive,8,0.97,four_right.ogg,4 Rechts
rbr,corner_4_right_descriptive_rushed,8,0.97,four_right.ogg,4 Rechts
rbr_base_note,corner_4_right_plus,2052,0.06,four_right_plus4.ogg,4 Right+
rbr,corner_4_right_reversed,-1,-1,../../../../../../../Hans Juchard Reverse/right_four.ogg,
rbr,corner_4_right_reversed_rushed,-1,-1,../../../../../../../Hans Juchard Reverse/right_four.ogg,
rbr,corner_4_right_rushed,8,0.97,four_right.ogg,4 Rechts
rbr,corner_5_left,4,0.93,five_left.ogg,5 Links
rbr,corner_5_left_descriptive,4,0.93,five_left.ogg,5 Links
rbr,corner_5_left_descriptive_rushed,4,0.93,five_left.ogg,5 Links
rbr_base_note,corner_5_left_plus,2057,0.04,five_left_plus4.ogg,5 Left+
rbr,corner_5_left_reversed,-1,-1,../../../../../../../Hans Juchard Reverse/left_five.ogg,
rbr,corner_5_left_reversed_rushed,-1,-1,../../../../../../../Hans Juchard Reverse/left_five.ogg,
rbr,corner_5_left_rushed,4,0.93,five_left.ogg,5 Links
rbr,corner_5_right,7,0.93,five_right.ogg,5 Rechts
rbr,corner_5_right_descriptive,7,0.93,five_right.ogg,5 Rechts
rbr,corner_5_right_descriptive_rushed,7,0.93,five_right.ogg,5 Rechts
rbr_base_note,corner_5_right_plus,2051,0.03,five_right_plus4.ogg,5 Right+
rbr,corner_5_right_reversed,-1,-1,../../../../../../../Hans Juchard Reverse/right_five.ogg,
rbr,corner_5_right_reversed_rushed,-1,-1,../../../../../../../Hans Juchard Reverse/right_five.ogg,
rbr,corner_5_right_rushed,7,0.93,five_right.ogg,5 Rechts
rbr,corner_6_left,5,0.83,six_left.ogg,6 Links
rbr,corner_6_left_descriptive,5,0.83,easy_left.ogg,Leicht Links
rbr,corner_6_left_descriptive_rushed,5,0.83,easy_left.ogg,Leicht Links
rbr_base_note,corner_6_left_plus,2056,0.03,six_left_plus4.ogg,6 Left+
rbr,corner_6_left_reversed,-1,-1,../../../../../../../Hans Juchard Reverse/left_six.ogg,
rbr,corner_6_left_reversed_rushed,-1,-1,../../../../../../../Hans Juchard Reverse/left_six.ogg,
rbr,corner_6_left_rushed,5,0.83,six_left.ogg,6 Links
rbr,corner_6_right,6,0.87,six_right.ogg,6 Rechts
rbr,corner_6_right_descriptive,6,0.87,easy_right.ogg,Leicht Rechts
rbr,corner_6_right_descriptive_rushed,6,0.87,easy_right.ogg,Leicht Rechts
rbr_base_note,corner_6_right_plus,2050,0.03,six_right_plus4.ogg,6 Right+
rbr,corner_6_right_reversed,-1,-1,../../../../../../../Hans Juchard Reverse/right_six.ogg,
rbr,corner_6_right_reversed_rushed,-1,-1,../../../../../../../Hans Juchard Reverse/right_six.ogg,
rbr,corner_6_right_rushed,6,0.87,six_right.ogg,6 Rechts
rbr,corner_flat_left,26,0.3,flat_left.ogg,Voll Links
rbr,corner_flat_left_descriptive,26,0.3,flat_left.ogg,Voll Links
rbr,corner_flat_left_descriptive_rushed,26,0.3,flat_left.ogg,Voll Links
rbr,corner_flat_left_reversed,-1,-1,../../../../../../../Hans Juchard Reverse/left_full.ogg,
rbr,corner_flat_left_reversed_rushed,-1,-1,../../../../../../../Hans Juchard Reverse/left_full.ogg,
rbr,corner_flat_left_rushed,26,0.3,flat_left.ogg,Voll Links
rbr,corner_flat_right,25,0.3,flat_right.ogg,Voll Rechts
rbr,corner_flat_right_descriptive,25,0.3,flat_right.ogg,Voll Rechts
rbr,corner_flat_right_descriptive_rushed,25,0.3,flat_right.ogg,Voll Rechts
rbr,corner_flat_right_reversed,-1,-1,../../../../../../../Hans Juchard Reverse/right_full.ogg,
rbr,corner_flat_right_reversed_rushed,-1,-1,../../../../../../../Hans Juchard Reverse/right_full.ogg,
rbr,corner_flat_right_rushed,25,0.3,flat_right.ogg,Voll Rechts
no_rbr_note,corner_hairpin_left,-1,-1,,
no_rbr_note,corner_hairpin_left_reversed,-1,-1,,
no_rbr_note,corner_hairpin_left_rushed,-1,-1,,
no_rbr_note,corner_hairpin_right,-1,-1,,
no_rbr_note,corner_hairpin_right_reversed,-1,-1,,
no_rbr_note,corner_hairpin_right_rushed,-1,-1,,
rbr,corner_left,120,-1,left.ogg,Links
rbr_base_note,corner_left_acute,2040,0.03,acute_left4.ogg,Acute Left
rbr,corner_left_around,127,0.0,left_around.ogg,Links herum
rbr,corner_left_into,123,-1,left_into.ogg,Links in
rbr,corner_left_right,125,-1,left_right.ogg,Links-Rechts
no_rbr_note,corner_open_hairpin_left,40003,-1,,
no_rbr_note,corner_open_hairpin_left_rushed,40003,-1,,
no_rbr_note,corner_open_hairpin_right,40004,-1,,
no_rbr_note,corner_open_hairpin_right_rushed,40004,-1,,
rbr,corner_right,121,-1,right.ogg,Rechts
rbr_base_note,corner_right_acute,2041,0.03,acute_right4.ogg,Acute Right
rbr,corner_right_around,126,-1,right_around.ogg,Rechts Herum
rbr,corner_right_into,122,-1,right_into.ogg,Rechts in
rbr,corner_right_left,124,0.01,right_left.ogg,Rechts-Links
rbr,corner_square_left,1,0.89,square_left.ogg,90 Links
rbr,corner_square_left_descriptive,1,0.89,square_left.ogg,90 Links
rbr,corner_square_left_descriptive_rushed,1,0.89,square_left.ogg,90 Links
rbr,corner_square_left_reversed,1,0.89,square_left.ogg,90 Links
rbr,corner_square_left_reversed_rushed,1,0.89,square_left.ogg,90 Links
rbr,corner_square_left_rushed,1,0.89,square_left.ogg,90 Links
rbr,corner_square_right,10,0.91,square_right.ogg,90 Rechts
rbr,corner_square_right_descriptive,10,0.91,square_right.ogg,90 Rechts
rbr,corner_square_right_descriptive_rushed,10,0.91,square_right.ogg,90 Rechts
rbr,corner_square_right_reversed,10,0.91,square_right.ogg,90 Rechts
rbr,corner_square_right_reversed_rushed,10,0.91,square_right.ogg,90 Rechts
rbr,corner_square_right_rushed,10,0.91,square_right.ogg,90 Rechts
rbr,detail_after,401,-1,after.ogg,Nach
rbr,detail_and,-1,-1,and.ogg,Und
rbr,detail_and_rushed,-1,-1,and.ogg,Und
rbr,detail_at,405,-1,at.ogg,Bei
rbr,detail_bad,254,-1,bad.ogg,Schlecht
rbr,detail_bad_camber,355,0.05,bad_camber.ogg,Fällt aussen
rbr,detail_barrels,397,-1,barrels.ogg,Fässer
rbr,detail_before,406,-1,before.ogg,Vor
rbr,detail_behind,409,-1,behind.ogg,Hinter
rbr,detail_big,247,-1,big.ogg,Groß
rbr_base_note,detail_big_jump,2516,0.01,big_jump2.ogg,Big Jump
rbr,detail_blind,302,-1,blind.ogg,Blind
rbr,detail_border,347,-1,border.ogg,Rand
rbr,detail_brake,217,0.41,brake.ogg,Bremsen
rbr,detail_brake_rushed,217,0.41,brake.ogg,Bremsen
rbr,detail_bridge,27,0.33,bridge.ogg,Brücke
rbr,detail_bridge_rushed,27,0.33,bridge.ogg,Brücke
rbr,detail_bump,19,0.53,bump.ogg,Schlag
rbr,detail_bump_rushed,19,0.53,bump.ogg,Schlag
rbr,detail_bumps,300,0.2,bumps.ogg,Schläge
rbr,detail_bumps_rushed,300,0.2,bumps.ogg,Schläge
rbr,detail_bumpy,292,-1,bumpy.ogg,Bucklig
rbr,detail_bush,386,-1,bush.ogg,Busch
no_rbr_note,detail_callout_adjust,10012,-1,,
no_rbr_note,detail_callout_distance,10007,-1,,
no_rbr_note,detail_callout_time,10006,-1,,
rbr,detail_camber,342,0.03,camber.ogg,Hängt innen
rbr,detail_care,18,0.01,care.ogg,Vorsicht
rbr,detail_care_in,2021,0.15,carein.ogg,Vorsicht innen
rbr,detail_care_in_rushed,2021,0.15,carein.ogg,Vorsicht innen
rbr,detail_care_out,2022,0.09,careout.ogg,Vorsicht aussen
rbr,detail_care_out_rushed,2022,0.09,careout.ogg,Vorsicht aussen
rbr,detail_care_rushed,18,0.01,care.ogg,Vorsicht
rbr,detail_caution,32,0.02,caution.ogg,Achtung
rbr,detail_caution_rushed,32,0.02,caution.ogg,Achtung
rbr_base_note,detail_caution_water,-1,-1,caution_water2.ogg,Caution Water
rbr_base_note,detail_caution_water_rushed,-1,-1,caution_water2.ogg,Caution Water
no_rbr_note,detail_checkpoint,558,-1,,
rbr,detail_chicane,378,-1,chicane.ogg,Schikane
rbr,detail_clip,223,-1,clip.ogg,Einhängen
rbr,detail_cobbles,323,-1,cobbles.ogg,Pflaster
rbr_base_note,detail_compression,369,-1,dip2.ogg,Dip (NIU)
rbr,detail_concrete,322,-1,concrete.ogg,Beton
rbr,detail_concrete_rushed,322,-1,concrete.ogg,Beton
rbr,detail_continues_over_crest,2029,0.23,overcrest.ogg,geht über Kuppe
rbr,detail_continues_over_crest_rushed,2029,0.23,overcrest.ogg,geht über Kuppe
rbr,detail_cramped,293,0.13,cramped.ogg,Verengt
rbr,detail_crest,340,0.45,crest.ogg,Kuppe
rbr,detail_crest_rushed,340,0.45,crest.ogg,Kuppe
rbr,detail_curb,349,-1,curb.ogg,Randstein
no_rbr_note,detail_curbside,276,-1,,
rbr,detail_curve,352,-1,curve.ogg,Kurve
rbr,detail_cut,-1,-1,cut.ogg,Schneiden
rbr,detail_damp,548,-1,damp.ogg,Feucht
rbr,detail_deep_cut,211,-1,deepcut.ogg,Stark schneiden
rbr,detail_deepruts,346,0.0,deepruts.ogg,Arge Rillen
rbr,detail_deepruts_rushed,346,0.0,deepruts.ogg,Arge Rillen
rbr,detail_dip,361,0.01,dip.ogg,Senke
rbr,detail_dip_rushed,361,0.01,dip.ogg,Senke
rbr,detail_directly,245,-1,directly.ogg,Sofort
rbr,detail_dirt,296,-1,dirt.ogg,Schmutz
rbr,detail_dirty,291,-1,dirty.ogg,Schmutzig
no_rbr_note,detail_distance_call,13,1.0,,
rbr,detail_ditch,350,-1,ditch.ogg,Graben
rbr,detail_done,430,-1,done.ogg,Ende
rbr,detail_dont_cut,32,0.02,caution.ogg,Achtung
rbr,detail_dont_cut_early,2016,0.01,dont_cut_early.ogg,Nicht Eingangs schneiden
rbr,detail_dont_cut_early_rushed,2016,0.01,dont_cut_early.ogg,Nicht Eingangs schneiden
rbr,detail_dont_cut_late,2017,0.11,dont_cut_late.ogg,Nicht spät schneiden
rbr,detail_dont_cut_late_rushed,2017,0.11,dont_cut_late.ogg,Nicht spät schneiden
rbr,detail_dont_cut_rushed,32,0.02,caution.ogg,Achtung
rbr_base_note,detail_double,2102,0.0,double2.ogg,Double
rbr,detail_double_caution,303,0.47,double_caution.ogg,Gut Aufpassen
rbr,detail_double_caution_rushed,303,0.47,double_caution.ogg,Gut Aufpassen
rbr_base_note,detail_double_rushed,2102,0.0,double2.ogg,Double
no_rbr_note,detail_double_tightens,4089,0.16,,
no_rbr_note,detail_double_tightens_rushed,4089,0.16,,
rbr,detail_downhill,261,0.04,downhill.ogg,Bergab
rbr,detail_downhill_rushed,261,0.04,downhill.ogg,Bergab
rbr,detail_draws_in,273,-1,draws_in.ogg,Dreht Ein
rbr,detail_drops,362,0.01,drops.ogg,Fällt
rbr,detail_drops_left,363,-1,drops_left.ogg,Fällt Links
rbr,detail_drops_right,364,-1,drops_right.ogg,Fällt Rechts
rbr,detail_dry,547,-1,dry.ogg,Trocken
rbr,detail_early,234,-1,early.ogg,Früh
rbr,detail_early_rushed,234,-1,early.ogg,Früh
rbr,detail_easy,236,0.02,easy.ogg,Wenig
rbr,detail_easy_rushed,236,0.02,easy.ogg,Wenig
rbr,detail_edge,348,-1,edge.ogg,Kante
no_rbr_note,detail_empty_call,4075,0.39,,
no_rbr_note,detail_end_of_track,24,0.93,,
rbr,detail_entry,557,-1,entry.ogg,Eingang
rbr,detail_exact,243,-1,exact.ogg,Genau
no_rbr_note,detail_extra,258,-1,,
rbr,detail_fakes,299,0.05,fakes.ogg,Täuscht
rbr,detail_fakes_rushed,299,0.05,fakes.ogg,Täuscht
rbr,detail_fast,241,-1,fast.ogg,Schnell
rbr,detail_fence,370,-1,fence.ogg,Zaun
rbr,detail_finish,22,1.0,finish.ogg,Ziel
rbr,detail_flatout,216,-1,flatout.ogg,Vollgas
rbr,detail_for,410,-1,for.ogg,Für
rbr,detail_ford,17,0.11,ford.ogg,Furt
rbr,detail_ford_rushed,17,0.11,ford.ogg,Furt
rbr,detail_fork_left,365,-1,fork_left.ogg,Gabelung Links
rbr,detail_fork_right,366,-1,fork_right.ogg,Gabelung Rechts
no_rbr_note,detail_from,415,-1,,
rbr_base_note,detail_from_right,2101,0.08,from_right2.ogg,From Right
rbr,detail_full,214,-1,full.ogg,Voll
rbr,detail_full_cut,212,0.01,fullcut.ogg,Stark schneiden
rbr,detail_full_cut_rushed,212,0.01,fullcut.ogg,Stark schneiden
rbr,detail_go,-1,-1,../../../../../../Audio/Game/Go.wav,
rbr,detail_go_full,215,0.0,go_full.ogg,Tritt drauf
rbr,detail_go_narrow,266,-1,go_narrow.ogg,Eng fahren
rbr,detail_go_straight,28,0.19,gostraight.ogg,Geradeaus
rbr,detail_go_straight_rushed,28,0.19,gostraight.ogg,Geradeaus
rbr,detail_go_wide,267,-1,go_wide.ogg,Weit Fahren
rbr,detail_good,253,-1,good.ogg,Gut
rbr,detail_good_grip,554,-1,good_grip.ogg,Viel Grip
rbr,detail_gravel,320,0.0,gravel.ogg,Schotter
rbr,detail_gravel_rushed,320,0.0,gravel.ogg,Schotter
rbr,detail_grip,553,-1,grip.ogg,Grip
rbr,detail_grip_off,552,-1,grip_off.ogg,Kein Grip
rbr,detail_grit,324,-1,grit.ogg,Kies
rbr,detail_half_long,2103,0.67,half_long.ogg,Halblang
rbr,detail_half_long_rushed,2103,0.67,half_long.ogg,Halblang
rbr,detail_handbrake,219,-1,handbrake.ogg,Handbremse
rbr,detail_hard,240,0.07,hard.ogg,Stark
rbr,detail_hard_rushed,240,0.07,hard.ogg,Stark
rbr,detail_hidden,301,0.0,hidden.ogg,Verborgen
rbr,detail_hold,549,-1,hold.ogg,Halten
rbr,detail_hold_rushed,549,-1,hold.ogg,Halten
rbr,detail_hole,344,0.04,hole.ogg,Loch
rbr,detail_hole_rushed,344,0.04,hole.ogg,Loch
rbr,detail_hollow,341,-1,hollow.ogg,Mulde
rbr,detail_hook,272,0.0,hook.ogg,Einhängen
rbr,detail_house,372,-1,house.ogg,Haus
rbr,detail_ice,329,0.0,ice.ogg,Eis
rbr,detail_icy,327,-1,icy.ogg,Eisig
rbr_base_note,detail_immediate,2030,-1,immediate4.ogg,Immediate
rbr_base_note,detail_immediate_rushed,2030,-1,immediate4.ogg,Immediate
rbr,detail_in,408,-1,in.ogg,In
no_rbr_note,detail_in_de,416,-1,,
rbr,detail_inside,411,0.03,inside.ogg,Innen
rbr,detail_inside_rushed,411,0.03,inside.ogg,Innen
rbr,detail_into,-1,-1,into.ogg,In(to)
rbr,detail_into_rushed,-1,-1,into.ogg,In(to)
rbr,detail_island,377,-1,island.ogg,Insel
rbr,detail_jump,20,0.5,jump.ogg,Sprung
rbr,detail_jump_bind,2107,0.18,avoid_jump.ogg,Sprung vermeiden
rbr,detail_jump_bind_rushed,2107,0.18,avoid_jump.ogg,Sprung vermeiden
rbr,detail_jump_flat,2106,-1,jumpfull.ogg,Sprung voll
rbr,detail_jump_flat_rushed,2106,-1,jumpfull.ogg,Sprung voll
rbr,detail_jump_rushed,20,0.5,jump.ogg,Sprung
rbr,detail_junction,351,0.06,junction.ogg,Kreuzung
rbr,detail_junction_rushed,351,0.06,junction.ogg,Kreuzung
rbr,detail_keep_centre,213,-1,keep_centre.ogg,Mittig halten
rbr,detail_keep_in,220,0.22,keep_in.ogg,Innen halten
rbr,detail_keep_in_rushed,220,0.22,keep_in.ogg,Innen halten
rbr,detail_keep_left,30,0.4,keepleft.ogg,Links halten
rbr,detail_keep_left_rushed,30,0.4,keepleft.ogg,Links halten
rbr,detail_keep_middle,31,0.44,keepmiddle.ogg,Mittig halten
rbr,detail_keep_middle_rushed,31,0.44,keepmiddle.ogg,Mittig halten
rbr,detail_keep_out,221,0.02,keep_out.ogg,Aussen halten
rbr,detail_keep_out_rushed,221,0.02,keep_out.ogg,Aussen halten
rbr,detail_keep_right,29,0.43,keepright.ogg,Rechts halten
rbr,detail_keep_right_rushed,29,0.43,keepright.ogg,Rechts halten
rbr,detail_late,235,0.04,late.ogg,Spät
rbr,detail_late_apex,2023,-1,line.ogg,Linie
rbr,detail_late_rushed,235,0.04,late.ogg,Spät
rbr,detail_left_entry_chicane,392,0.11,left_entry_chicane.ogg,Schikane Eingang Links
rbr,detail_left_entry_chicane_rushed,392,0.11,left_entry_chicane.ogg,Schikane Eingang Links
rbr,detail_left_foot_braking,551,0.17,l_foot_braking.ogg,Links bremsen
rbr,detail_left_foot_braking_rushed,551,0.17,l_foot_braking.ogg,Links bremsen
no_rbr_note,detail_lifts,433,-1,,
rbr,detail_light,246,-1,light.ogg,Leicht
rbr,detail_light_cut,218,0.01,light_cut.ogg,Leicht schneiden
rbr,detail_line,432,0.1,line.ogg,Linie
no_rbr_note,detail_logs_inside,40006,-1,,
no_rbr_note,detail_logs_inside_rushed,40006,-1,,
no_rbr_note,detail_logs_outside,40009,-1,,
no_rbr_note,detail_logs_outside_rushed,40009,-1,,
rbr,detail_long,-1,-1,long.ogg,Lang
rbr,detail_long_rushed,-1,-1,long.ogg,Lang
rbr,detail_longlong,263,-1,longlong.ogg,Sehr Lang
