src,type,rbr_id,popularity,file,subtitle
rbr,cmp_into_corner_3_left_rushed,2,0.97,three_left2.ogg,3 Left
rbr,cmp_into_corner_3_left_rushed,2,0.97,three_left3.ogg,3 Left
rbr,cmp_into_corner_3_left_rushed,2,0.97,three_left4.ogg,3 Left
rbr,cmp_into_corner_3_right,9,0.97,three_right1.ogg,3 Right
rbr,cmp_into_corner_3_right,9,0.97,three_right2.ogg,3 Right
rbr,cmp_into_corner_3_right,9,0.97,three_right3.ogg,3 Right
rbr,cmp_into_corner_3_right,9,0.97,three_right4.ogg,3 Right
rbr,cmp_into_corner_3_right_descriptive,9,0.97,k_right1.ogg,K Right
rbr,cmp_into_corner_3_right_descriptive,9,0.97,k_right2.ogg,K Right
rbr,cmp_into_corner_3_right_descriptive,9,0.97,k_right3.ogg,K Right
rbr,cmp_into_corner_3_right_descriptive,9,0.97,k_right4.ogg,K Right
rbr,cmp_into_corner_3_right_descriptive_rushed,9,0.97,k_right1.ogg,K Right
rbr,cmp_into_corner_3_right_descriptive_rushed,9,0.97,k_right2.ogg,K Right
rbr,cmp_into_corner_3_right_descriptive_rushed,9,0.97,k_right3.ogg,K Right
rbr,cmp_into_corner_3_right_descriptive_rushed,9,0.97,k_right4.ogg,K Right
rbr,cmp_into_corner_3_right_rushed,9,0.97,three_right1.ogg,3 Right
rbr,cmp_into_corner_3_right_rushed,9,0.97,three_right2.ogg,3 Right
rbr,cmp_into_corner_3_right_rushed,9,0.97,three_right3.ogg,3 Right
rbr,cmp_into_corner_3_right_rushed,9,0.97,three_right4.ogg,3 Right
rbr,cmp_into_corner_4_left,3,0.96,four_left1.ogg,4 Left
rbr,cmp_into_corner_4_left,3,0.96,four_left2.ogg,4 Left
rbr,cmp_into_corner_4_left,3,0.96,four_left3.ogg,4 Left
rbr,cmp_into_corner_4_left,3,0.96,four_left4.ogg,4 Left
rbr,cmp_into_corner_4_left_descriptive,3,0.96,medium_left1.ogg,Medium Left
rbr,cmp_into_corner_4_left_descriptive,3,0.96,medium_left2.ogg,Medium Left
rbr,cmp_into_corner_4_left_descriptive,3,0.96,medium_left3.ogg,Medium Left
rbr,cmp_into_corner_4_left_descriptive,3,0.96,medium_left4.ogg,Medium Left
rbr,cmp_into_corner_4_left_descriptive_rushed,3,0.96,medium_left1.ogg,Medium Left
rbr,cmp_into_corner_4_left_descriptive_rushed,3,0.96,medium_left2.ogg,Medium Left
rbr,cmp_into_corner_4_left_descriptive_rushed,3,0.96,medium_left3.ogg,Medium Left
rbr,cmp_into_corner_4_left_descriptive_rushed,3,0.96,medium_left4.ogg,Medium Left
rbr,cmp_into_corner_4_left_rushed,3,0.96,four_left1.ogg,4 Left
rbr,cmp_into_corner_4_left_rushed,3,0.96,four_left2.ogg,4 Left
rbr,cmp_into_corner_4_left_rushed,3,0.96,four_left3.ogg,4 Left
rbr,cmp_into_corner_4_left_rushed,3,0.96,four_left4.ogg,4 Left
rbr,cmp_into_corner_4_right,8,0.97,four_right1.ogg,4 Right
rbr,cmp_into_corner_4_right,8,0.97,four_right2.ogg,4 Right
rbr,cmp_into_corner_4_right,8,0.97,four_right3.ogg,4 Right
rbr,cmp_into_corner_4_right,8,0.97,four_right4.ogg,4 Right
rbr,cmp_into_corner_4_right_descriptive,8,0.97,medium_right1.ogg,Medium Right
rbr,cmp_into_corner_4_right_descriptive,8,0.97,medium_right2.ogg,Medium Right
rbr,cmp_into_corner_4_right_descriptive,8,0.97,medium_right3.ogg,Medium Right
rbr,cmp_into_corner_4_right_descriptive,8,0.97,medium_right4.ogg,Medium Right
rbr,cmp_into_corner_4_right_descriptive_rushed,8,0.97,medium_right1.ogg,Medium Right
rbr,cmp_into_corner_4_right_descriptive_rushed,8,0.97,medium_right2.ogg,Medium Right
rbr,cmp_into_corner_4_right_descriptive_rushed,8,0.97,medium_right3.ogg,Medium Right
rbr,cmp_into_corner_4_right_descriptive_rushed,8,0.97,medium_right4.ogg,Medium Right
rbr,cmp_into_corner_4_right_rushed,8,0.97,four_right1.ogg,4 Right
rbr,cmp_into_corner_4_right_rushed,8,0.97,four_right2.ogg,4 Right
rbr,cmp_into_corner_4_right_rushed,8,0.97,four_right3.ogg,4 Right
rbr,cmp_into_corner_4_right_rushed,8,0.97,four_right4.ogg,4 Right
rbr,cmp_into_corner_5_left,4,0.93,five_left1.ogg,5 Left
rbr,cmp_into_corner_5_left,4,0.93,five_left2.ogg,5 Left
rbr,cmp_into_corner_5_left,4,0.93,five_left3.ogg,5 Left
rbr,cmp_into_corner_5_left,4,0.93,five_left4.ogg,5 Left
rbr,cmp_into_corner_5_left_descriptive,4,0.93,fast_left1.ogg,Fast Left
rbr,cmp_into_corner_5_left_descriptive,4,0.93,fast_left2.ogg,Fast Left
rbr,cmp_into_corner_5_left_descriptive,4,0.93,fast_left3.ogg,Fast Left
rbr,cmp_into_corner_5_left_descriptive,4,0.93,fast_left4.ogg,Fast Left
rbr,cmp_into_corner_5_left_descriptive_rushed,4,0.93,fast_left1.ogg,Fast Left
rbr,cmp_into_corner_5_left_descriptive_rushed,4,0.93,fast_left2.ogg,Fast Left
rbr,cmp_into_corner_5_left_descriptive_rushed,4,0.93,fast_left3.ogg,Fast Left
rbr,cmp_into_corner_5_left_descriptive_rushed,4,0.93,fast_left4.ogg,Fast Left
rbr,cmp_into_corner_5_left_rushed,4,0.93,five_left1.ogg,5 Left
rbr,cmp_into_corner_5_left_rushed,4,0.93,five_left2.ogg,5 Left
rbr,cmp_into_corner_5_left_rushed,4,0.93,five_left3.ogg,5 Left
rbr,cmp_into_corner_5_left_rushed,4,0.93,five_left4.ogg,5 Left
rbr,cmp_into_corner_5_right,7,0.93,five_right1.ogg,5 Right
rbr,cmp_into_corner_5_right,7,0.93,five_right2.ogg,5 Right
rbr,cmp_into_corner_5_right,7,0.93,five_right3.ogg,5 Right
rbr,cmp_into_corner_5_right,7,0.93,five_right4.ogg,5 Right
rbr,cmp_into_corner_5_right_descriptive,7,0.93,fast_right1.ogg,Fast Right
rbr,cmp_into_corner_5_right_descriptive,7,0.93,fast_right2.ogg,Fast Right
rbr,cmp_into_corner_5_right_descriptive,7,0.93,fast_right3.ogg,Fast Right
rbr,cmp_into_corner_5_right_descriptive,7,0.93,fast_right4.ogg,Fast Right
rbr,cmp_into_corner_5_right_descriptive_rushed,7,0.93,fast_right1.ogg,Fast Right
rbr,cmp_into_corner_5_right_descriptive_rushed,7,0.93,fast_right2.ogg,Fast Right
rbr,cmp_into_corner_5_right_descriptive_rushed,7,0.93,fast_right3.ogg,Fast Right
rbr,cmp_into_corner_5_right_descriptive_rushed,7,0.93,fast_right4.ogg,Fast Right
rbr,cmp_into_corner_5_right_rushed,7,0.93,five_right1.ogg,5 Right
rbr,cmp_into_corner_5_right_rushed,7,0.93,five_right2.ogg,5 Right
rbr,cmp_into_corner_5_right_rushed,7,0.93,five_right3.ogg,5 Right
rbr,cmp_into_corner_5_right_rushed,7,0.93,five_right4.ogg,5 Right
rbr,cmp_into_corner_6_left,5,0.83,six_left1.ogg,6 Left
rbr,cmp_into_corner_6_left,5,0.83,six_left2.ogg,6 Left
rbr,cmp_into_corner_6_left,5,0.83,six_left3.ogg,6 Left
rbr,cmp_into_corner_6_left,5,0.83,six_left4.ogg,6 Left
rbr,cmp_into_corner_6_left_descriptive,5,0.83,easy_left1.ogg,Easy Left
rbr,cmp_into_corner_6_left_descriptive,5,0.83,easy_left2.ogg,Easy Left
rbr,cmp_into_corner_6_left_descriptive,5,0.83,easy_left3.ogg,Easy Left
rbr,cmp_into_corner_6_left_descriptive,5,0.83,easy_left4.ogg,Easy Left
rbr,cmp_into_corner_6_left_descriptive_rushed,5,0.83,easy_left1.ogg,Easy Left
rbr,cmp_into_corner_6_left_descriptive_rushed,5,0.83,easy_left2.ogg,Easy Left
rbr,cmp_into_corner_6_left_descriptive_rushed,5,0.83,easy_left3.ogg,Easy Left
rbr,cmp_into_corner_6_left_descriptive_rushed,5,0.83,easy_left4.ogg,Easy Left
rbr,cmp_into_corner_6_left_rushed,5,0.83,six_left1.ogg,6 Left
rbr,cmp_into_corner_6_left_rushed,5,0.83,six_left2.ogg,6 Left
rbr,cmp_into_corner_6_left_rushed,5,0.83,six_left3.ogg,6 Left
rbr,cmp_into_corner_6_left_rushed,5,0.83,six_left4.ogg,6 Left
rbr,cmp_into_corner_6_right,6,0.87,six_right1.ogg,6 Right
rbr,cmp_into_corner_6_right,6,0.87,six_right2.ogg,6 Right
rbr,cmp_into_corner_6_right,6,0.87,six_right3.ogg,6 Right
rbr,cmp_into_corner_6_right,6,0.87,six_right4.ogg,6 Right
rbr,cmp_into_corner_6_right_descriptive,6,0.87,easy_right1.ogg,Easy Right
rbr,cmp_into_corner_6_right_descriptive,6,0.87,easy_right2.ogg,Easy Right
rbr,cmp_into_corner_6_right_descriptive,6,0.87,easy_right3.ogg,Easy Right
rbr,cmp_into_corner_6_right_descriptive,6,0.87,easy_right4.ogg,Easy Right
rbr,cmp_into_corner_6_right_descriptive_rushed,6,0.87,easy_right1.ogg,Easy Right
rbr,cmp_into_corner_6_right_descriptive_rushed,6,0.87,easy_right2.ogg,Easy Right
rbr,cmp_into_corner_6_right_descriptive_rushed,6,0.87,easy_right3.ogg,Easy Right
rbr,cmp_into_corner_6_right_descriptive_rushed,6,0.87,easy_right4.ogg,Easy Right
rbr,cmp_into_corner_6_right_rushed,6,0.87,six_right1.ogg,6 Right
rbr,cmp_into_corner_6_right_rushed,6,0.87,six_right2.ogg,6 Right
rbr,cmp_into_corner_6_right_rushed,6,0.87,six_right3.ogg,6 Right
rbr,cmp_into_corner_6_right_rushed,6,0.87,six_right4.ogg,6 Right
rbr,cmp_into_corner_flat_left,26,0.3,flat_left1.ogg,Flat Left
rbr,cmp_into_corner_flat_left,26,0.3,flat_left2.ogg,Flat Left
rbr,cmp_into_corner_flat_left,26,0.3,flat_left3.ogg,Flat Left
rbr,cmp_into_corner_flat_left,26,0.3,flat_left4.ogg,Flat Left
rbr,cmp_into_corner_flat_left_descriptive,26,0.3,flat_left1.ogg,Flat Left
rbr,cmp_into_corner_flat_left_descriptive,26,0.3,flat_left2.ogg,Flat Left
rbr,cmp_into_corner_flat_left_descriptive,26,0.3,flat_left3.ogg,Flat Left
rbr,cmp_into_corner_flat_left_descriptive,26,0.3,flat_left4.ogg,Flat Left
rbr,cmp_into_corner_flat_left_descriptive_rushed,26,0.3,flat_left1.ogg,Flat Left
rbr,cmp_into_corner_flat_left_descriptive_rushed,26,0.3,flat_left2.ogg,Flat Left
rbr,cmp_into_corner_flat_left_descriptive_rushed,26,0.3,flat_left3.ogg,Flat Left
rbr,cmp_into_corner_flat_left_descriptive_rushed,26,0.3,flat_left4.ogg,Flat Left
rbr,cmp_into_corner_flat_left_rushed,26,0.3,flat_left1.ogg,Flat Left
rbr,cmp_into_corner_flat_left_rushed,26,0.3,flat_left2.ogg,Flat Left
rbr,cmp_into_corner_flat_left_rushed,26,0.3,flat_left3.ogg,Flat Left
rbr,cmp_into_corner_flat_left_rushed,26,0.3,flat_left4.ogg,Flat Left
rbr,cmp_into_corner_flat_right,25,0.3,flat_right1.ogg,Flat Right
rbr,cmp_into_corner_flat_right,25,0.3,flat_right2.ogg,Flat Right
rbr,cmp_into_corner_flat_right,25,0.3,flat_right3.ogg,Flat Right
rbr,cmp_into_corner_flat_right,25,0.3,flat_right4.ogg,Flat Right
rbr,cmp_into_corner_flat_right_descriptive,25,0.3,flat_right1.ogg,Flat Right
rbr,cmp_into_corner_flat_right_descriptive,25,0.3,flat_right2.ogg,Flat Right
rbr,cmp_into_corner_flat_right_descriptive,25,0.3,flat_right3.ogg,Flat Right
rbr,cmp_into_corner_flat_right_descriptive,25,0.3,flat_right4.ogg,Flat Right
rbr,cmp_into_corner_flat_right_descriptive_rushed,25,0.3,flat_right1.ogg,Flat Right
rbr,cmp_into_corner_flat_right_descriptive_rushed,25,0.3,flat_right2.ogg,Flat Right
rbr,cmp_into_corner_flat_right_descriptive_rushed,25,0.3,flat_right3.ogg,Flat Right
rbr,cmp_into_corner_flat_right_descriptive_rushed,25,0.3,flat_right4.ogg,Flat Right
rbr,cmp_into_corner_flat_right_rushed,25,0.3,flat_right1.ogg,Flat Right
rbr,cmp_into_corner_flat_right_rushed,25,0.3,flat_right2.ogg,Flat Right
rbr,cmp_into_corner_flat_right_rushed,25,0.3,flat_right3.ogg,Flat Right
rbr,cmp_into_corner_flat_right_rushed,25,0.3,flat_right4.ogg,Flat Right
rbr,cmp_into_corner_hairpin_left,0,0.53,hp_left1.ogg,Hairpin Left
rbr,cmp_into_corner_hairpin_left,0,0.53,hp_left2.ogg,Hairpin Left
rbr,cmp_into_corner_hairpin_left,0,0.53,hp_left3.ogg,Hairpin Left
rbr,cmp_into_corner_hairpin_left,0,0.53,hp_left4.ogg,Hairpin Left
rbr,cmp_into_corner_hairpin_left_rushed,0,0.53,hp_left1.ogg,Hairpin Left
rbr,cmp_into_corner_hairpin_left_rushed,0,0.53,hp_left2.ogg,Hairpin Left
rbr,cmp_into_corner_hairpin_left_rushed,0,0.53,hp_left3.ogg,Hairpin Left
rbr,cmp_into_corner_hairpin_left_rushed,0,0.53,hp_left4.ogg,Hairpin Left
rbr,cmp_into_corner_hairpin_right,11,0.53,hp_right1.ogg,Hairpin Right
rbr,cmp_into_corner_hairpin_right,11,0.53,hp_right2.ogg,Hairpin Right
rbr,cmp_into_corner_hairpin_right,11,0.53,hp_right3.ogg,Hairpin Right
rbr,cmp_into_corner_hairpin_right,11,0.53,hp_right4.ogg,Hairpin Right
rbr,cmp_into_corner_hairpin_right_rushed,11,0.53,hp_right1.ogg,Hairpin Right
rbr,cmp_into_corner_hairpin_right_rushed,11,0.53,hp_right2.ogg,Hairpin Right
rbr,cmp_into_corner_hairpin_right_rushed,11,0.53,hp_right3.ogg,Hairpin Right
rbr,cmp_into_corner_hairpin_right_rushed,11,0.53,hp_right4.ogg,Hairpin Right
rbr,cmp_into_corner_square_left,1,0.89,two_left1.ogg,2 Left
rbr,cmp_into_corner_square_left,1,0.89,two_left2.ogg,2 Left
rbr,cmp_into_corner_square_left,1,0.89,two_left3.ogg,2 Left
rbr,cmp_into_corner_square_left,1,0.89,two_left4.ogg,2 Left
rbr,cmp_into_corner_square_left_descriptive,1,0.89,square_left1.ogg,Square Left
rbr,cmp_into_corner_square_left_descriptive,1,0.89,square_left2.ogg,Square Left
rbr,cmp_into_corner_square_left_descriptive,1,0.89,square_left3.ogg,Square Left
rbr,cmp_into_corner_square_left_descriptive,1,0.89,square_left4.ogg,Square Left
rbr,cmp_into_corner_square_left_descriptive_rushed,1,0.89,square_left1.ogg,Square Left
rbr,cmp_into_corner_square_left_descriptive_rushed,1,0.89,square_left2.ogg,Square Left
rbr,cmp_into_corner_square_left_descriptive_rushed,1,0.89,square_left3.ogg,Square Left
rbr,cmp_into_corner_square_left_descriptive_rushed,1,0.89,square_left4.ogg,Square Left
rbr,cmp_into_corner_square_left_rushed,1,0.89,two_left1.ogg,2 Left
rbr,cmp_into_corner_square_left_rushed,1,0.89,two_left2.ogg,2 Left
rbr,cmp_into_corner_square_left_rushed,1,0.89,two_left3.ogg,2 Left
rbr,cmp_into_corner_square_left_rushed,1,0.89,two_left4.ogg,2 Left
rbr,cmp_into_corner_square_right,10,0.91,two_right1.ogg,2 Right
rbr,cmp_into_corner_square_right,10,0.91,two_right2.ogg,2 Right
rbr,cmp_into_corner_square_right,10,0.91,two_right3.ogg,2 Right
rbr,cmp_into_corner_square_right,10,0.91,two_right4.ogg,2 Right
rbr,cmp_into_corner_square_right_descriptive,10,0.91,square_right1.ogg,Square Right
rbr,cmp_into_corner_square_right_descriptive,10,0.91,square_right2.ogg,Square Right
rbr,cmp_into_corner_square_right_descriptive,10,0.91,square_right3.ogg,Square Right
rbr,cmp_into_corner_square_right_descriptive,10,0.91,square_right4.ogg,Square Right
rbr,cmp_into_corner_square_right_descriptive_rushed,10,0.91,square_right1.ogg,Square Right
rbr,cmp_into_corner_square_right_descriptive_rushed,10,0.91,square_right2.ogg,Square Right
rbr,cmp_into_corner_square_right_descriptive_rushed,10,0.91,square_right3.ogg,Square Right
rbr,cmp_into_corner_square_right_descriptive_rushed,10,0.91,square_right4.ogg,Square Right
rbr,cmp_into_corner_square_right_rushed,10,0.91,two_right1.ogg,2 Right
rbr,cmp_into_corner_square_right_rushed,10,0.91,two_right2.ogg,2 Right
rbr,cmp_into_corner_square_right_rushed,10,0.91,two_right3.ogg,2 Right
rbr,cmp_into_corner_square_right_rushed,10,0.91,two_right4.ogg,2 Right
rbr,cmp_into_detail_bump,19,0.53,bump1.ogg,Bump
rbr,cmp_into_detail_bump,19,0.53,bump2.ogg,Bump
rbr,cmp_into_detail_bump_rushed,19,0.53,bump1.ogg,Bump
rbr,cmp_into_detail_bump_rushed,19,0.53,bump2.ogg,Bump
rbr,cmp_into_detail_care,18,0.01,care1.ogg,Care (With Link)
rbr,cmp_into_detail_care,18,0.01,care2.ogg,Care (With Link)
rbr,cmp_into_detail_care,18,0.01,care3.ogg,Care (With Link)
rbr,cmp_into_detail_care_rushed,18,0.01,care1.ogg,Care (With Link)
rbr,cmp_into_detail_care_rushed,18,0.01,care2.ogg,Care (With Link)
rbr,cmp_into_detail_care_rushed,18,0.01,care3.ogg,Care (With Link)
rbr,cmp_into_detail_caution,32,0.02,caution1.ogg,Caution (With Link)
rbr,cmp_into_detail_caution,32,0.02,caution2.ogg,Caution (With Link)
rbr,cmp_into_detail_caution,32,0.02,caution3.ogg,Caution (With Link)
rbr,cmp_into_detail_caution_rushed,32,0.02,caution1.ogg,Caution (With Link)
rbr,cmp_into_detail_caution_rushed,32,0.02,caution2.ogg,Caution (With Link)
rbr,cmp_into_detail_caution_rushed,32,0.02,caution3.ogg,Caution (With Link)
rbr,cmp_into_detail_ford,17,0.11,water1.ogg,Water
rbr,cmp_into_detail_ford,17,0.11,water2.ogg,Water
rbr,cmp_into_detail_ford_rushed,17,0.11,water1.ogg,Water
rbr,cmp_into_detail_ford_rushed,17,0.11,water2.ogg,Water
rbr,corner_1_left,0,0.53,hp_left1.ogg,Hairpin Left
rbr,corner_1_left,0,0.53,hp_left2.ogg,Hairpin Left
rbr,corner_1_left,0,0.53,hp_left3.ogg,Hairpin Left
rbr,corner_1_left,0,0.53,hp_left4.ogg,Hairpin Left
rbr,corner_1_left_descriptive,0,0.53,hp_left1.ogg,Hairpin Left
rbr,corner_1_left_descriptive,0,0.53,hp_left2.ogg,Hairpin Left
rbr,corner_1_left_descriptive,0,0.53,hp_left3.ogg,Hairpin Left
rbr,corner_1_left_descriptive,0,0.53,hp_left4.ogg,Hairpin Left
rbr,corner_1_left_descriptive_rushed,0,0.53,hp_left1.ogg,Hairpin Left
rbr,corner_1_left_descriptive_rushed,0,0.53,hp_left2.ogg,Hairpin Left
rbr,corner_1_left_descriptive_rushed,0,0.53,hp_left3.ogg,Hairpin Left
rbr,corner_1_left_descriptive_rushed,0,0.53,hp_left4.ogg,Hairpin Left
rbr,corner_1_left_reversed,0,0.53,left_hp1.ogg,Left Hairpin
rbr,corner_1_left_reversed,0,0.53,left_hp2.ogg,Left Hairpin
rbr,corner_1_left_reversed,0,0.53,left_hp3.ogg,Left Hairpin
rbr,corner_1_left_reversed,0,0.53,left_hp4.ogg,Left Hairpin
rbr,corner_1_left_reversed_rushed,0,0.53,left_hp1.ogg,Left Hairpin
rbr,corner_1_left_reversed_rushed,0,0.53,left_hp2.ogg,Left Hairpin
rbr,corner_1_left_reversed_rushed,0,0.53,left_hp3.ogg,Left Hairpin
rbr,corner_1_left_reversed_rushed,0,0.53,left_hp4.ogg,Left Hairpin
rbr,corner_1_left_rushed,0,0.53,hp_left1.ogg,Hairpin Left
rbr,corner_1_left_rushed,0,0.53,hp_left2.ogg,Hairpin Left
rbr,corner_1_left_rushed,0,0.53,hp_left3.ogg,Hairpin Left
rbr,corner_1_left_rushed,0,0.53,hp_left4.ogg,Hairpin Left
rbr,corner_1_right,11,0.53,hp_right1.ogg,Hairpin Right
rbr,corner_1_right,11,0.53,hp_right2.ogg,Hairpin Right
rbr,corner_1_right,11,0.53,hp_right3.ogg,Hairpin Right
rbr,corner_1_right,11,0.53,hp_right4.ogg,Hairpin Right
rbr,corner_1_right_descriptive,11,0.53,hp_right1.ogg,Hairpin Right
rbr,corner_1_right_descriptive,11,0.53,hp_right2.ogg,Hairpin Right
rbr,corner_1_right_descriptive,11,0.53,hp_right3.ogg,Hairpin Right
rbr,corner_1_right_descriptive,11,0.53,hp_right4.ogg,Hairpin Right
rbr,corner_1_right_descriptive_rushed,11,0.53,hp_right1.ogg,Hairpin Right
rbr,corner_1_right_descriptive_rushed,11,0.53,hp_right2.ogg,Hairpin Right
rbr,corner_1_right_descriptive_rushed,11,0.53,hp_right3.ogg,Hairpin Right
rbr,corner_1_right_descriptive_rushed,11,0.53,hp_right4.ogg,Hairpin Right
