src,type,rbr_id,popularity,file,subtitle
rbr_base_note,dontcutearly,2016,0.0,ala_alussa.ogg,Don't Cut Early
rbr_base_note,dontcutlate,2017,0.05,ala_lopussa.ogg,Don't Cut Late
rbr_base_note,roiku,2020,0.01,roiku.ogg,Hang
rbr_base_note,hae,2023,0.04,hae1.ogg,Line
rbr_base_note,hae,2023,0.04,hae2.ogg,Line
rbr_base_note,todip,2024,0.03,notko.ogg,TODIP
rbr_base_note,immediate,2030,-1,heti1.ogg,Immediate
rbr_base_note,immediate,2030,-1,heti2.ogg,Immediate
rbr_base_note,vasemmalta,2100,0.02,vasen_laita.ogg,Keep Left
rbr_base_note,oikeelta,2101,0.03,oikee_laita.ogg,Keep Right
rbr_base_note,double,2102,0.0,tupla1.ogg,Double
rbr_base_note,double,2102,0.0,tupla2.ogg,Double
rbr_base_note,double,2102,0.0,tupla3.ogg,Double
rbr_base_note,half_long,2103,0.3,puolipitka1.ogg,Half Long
rbr_base_note,to_finish,2105,0.05,maaliin1.ogg,To Finish
rbr_base_note,jump_bind,2107,0.08,hyppysido1.ogg,Jump Tie
rbr_base_note,jump_bind,2107,0.08,hyppysido2.ogg,Jump Tie
